"sampleSize.1000","sampleSize.2000","sampleSize.3000","sampleSize.4000","sampleSize.5000","sampleSize.6000","sampleSize.7000","sampleSize.8000","sampleSize.9000","sampleSize.10000","sampleSize.11000"
2.65409233820649,2.98034892894962,2.80084896955025,2.49787228413582,2.12021217813111,2.47761650001354,2.82763226786306,2.45949020334786,2.39846939186851,2.66603823326826,2.5909181384161
1.32132950517363,1.53502734141118,1.62138796156046,1.10716907899206,1.18116782405739,1.33260252248473,1.45679658127589,1.09169674052656,1.2192951061698,1.341622229249,1.40958885406095
2.10250240330714,1.21856355081215,1.05137882958334,1.42556310455142,1.08153472607869,0.856007222340468,1.33581327064138,1.21198311028721,1.33233883602682,1.20583115636696,1.29221965774479
1.11232118466705,1.45740900395996,1.11475719801092,1.04390337448596,1.54651353293837,1.19734155687191,1.22477974695865,1.08494078971314,1.35229320566338,1.07743800253167,1.18080082167887
0.827426084394247,1.71252323264796,1.37609168011221,1.21512071212858,2.04739435386609,1.27386761566148,1.40607509748332,1.29220300286406,1.28303507358895,1.31348215065695,1.33318374661628
0.857706093040887,1.32039323624615,1.45496427085388,1.46559760125116,2.32394152885753,1.04583613140227,1.46638329854933,1.3162973110736,1.38043196460615,1.27200180601203,1.5189148084294
1.80975669236697,1.2979839046832,1.39144665605674,1.02718318496418,1.469851806707,1.23948376114695,1.18414642609261,1.40016253806298,1.56781754202879,1.15909314009602,1.1579314675024
2.15722981361321,0.939530020773134,1.35148045855723,1.29838136239683,1.50970694870766,1.82851611742306,1.22438457495609,1.36151145310147,1.36969921064561,1.1641738045955,1.1792564680665
1.12579226573408,1.5094643192402,1.26958831296834,1.84271347361686,1.56907034448523,1.12999528480226,1.53211994174509,1.31346360092094,1.23127736065501,1.43794466497686,1.2220936838169
0.940442016004131,1.13946380134877,1.44291264929704,1.22178897747236,1.80767038694211,1.52946875369637,1.60450834264521,1.62045339509738,1.25415217605834,1.5459104761227,1.61212164765444
2.98518151496764,1.59420407912828,2.42915013209693,2.24861070495298,3.47547280899227,2.97338608682026,2.96535825243323,5.12097758247666,2.5407231934787,2.47186235459358,2.88148078510741
